Sample ID,7_Oxia_Teresa_00003
893.0,0.33962800000000004
894.0,0.339688
895.0,0.33965
896.0,0.33970300000000003
897.0,0.339882
898.0,0.33996299999999996
899.0,0.34001600000000004
900.0,0.34012
901.0,0.340289
902.0,0.340422
903.0,0.340462
904.0,0.340458
905.0,0.340396
906.0,0.34024099999999996
907.0,0.340323
908.0,0.34043100000000004
909.0,0.340298
910.0,0.340426
911.0,0.340305
912.0,0.340204
913.0,0.340314
914.0,0.340057
915.0,0.34003500000000003
916.0,0.340396
917.0,0.340657
918.0,0.340706
919.0,0.340713
920.0,0.34072600000000003
921.0,0.340756
922.0,0.340833
923.0,0.34063499999999997
924.0,0.340745
925.0,0.340621
926.0,0.340733
927.0,0.3411
928.0,0.340998
929.0,0.34115
930.0,0.340812
931.0,0.340912
932.0,0.341006
933.0,0.341094
934.0,0.34121899999999994
935.0,0.341404
936.0,0.341234
937.0,0.341239
938.0,0.34136299999999997
939.0,0.341407
940.0,0.341228
941.0,0.34125500000000003
942.0,0.341483
943.0,0.34149700000000005
944.0,0.34132199999999996
945.0,0.34119
946.0,0.34145000000000003
947.0,0.34161299999999994
948.0,0.341539
949.0,0.341532
950.0,0.34164900000000004
951.0,0.341543
952.0,0.341618
953.0,0.341602
954.0,0.341323
955.0,0.341086
956.0,0.341129
957.0,0.341511
958.0,0.34182899999999994
959.0,0.341684
960.0,0.342114
961.0,0.341902
962.0,0.34158900000000003
963.0,0.341425
964.0,0.34084600000000004
965.0,0.341139
966.0,0.34107
967.0,0.34111400000000003
968.0,0.34159300000000004
969.0,0.341284
970.0,0.340916
971.0,0.341033
972.0,0.33976500000000004
973.0,0.34070999999999996
974.0,0.34051200000000004
975.0,0.340156
976.0,0.34053
977.0,0.34134
978.0,0.34092599999999995
979.0,0.340917
980.0,0.340819
981.0,0.34084800000000004
982.0,0.340813
983.0,0.340737
984.0,0.340656
985.0,0.340569
986.0,0.340477
987.0,0.34037999999999996
988.0,0.340276
989.0,0.340167
990.0,0.340053
991.0,0.339933
992.0,0.33980699999999997
993.0,0.339676
994.0,0.33954
995.0,0.339448
996.0,0.33942900000000004
997.0,0.33941099999999996
998.0,0.33939300000000006
999.0,0.339375
1000.0,0.33935699999999996
1001.0,0.339338
1002.0,0.33932
1003.0,0.339303
1004.0,0.339285
1005.0,0.339266
1006.0,0.339246
1007.0,0.339226
1008.0,0.339203
1009.0,0.33917299999999995
1010.0,0.339129
1011.0,0.33907
1012.0,0.33901800000000004
1013.0,0.33899
1014.0,0.339001
1015.0,0.33904
1016.0,0.33909100000000003
1017.0,0.33913899999999997
1018.0,0.33919699999999997
1019.0,0.339266
1020.0,0.339319
1021.0,0.339328
1022.0,0.33927399999999996
1023.0,0.33917499999999995
1024.0,0.339063
1025.0,0.338966
1026.0,0.338876
1027.0,0.338786
1028.0,0.338714
1029.0,0.338677
1030.0,0.338692
1031.0,0.33874099999999996
1032.0,0.338794
1033.0,0.33881900000000004
1034.0,0.33882100000000004
1035.0,0.33881
1036.0,0.33879
1037.0,0.33876399999999995
1038.0,0.33872
1039.0,0.33866599999999997
1040.0,0.33862400000000004
1041.0,0.338614
1042.0,0.33864400000000006
1043.0,0.338695
1044.0,0.33874000000000004
1045.0,0.338756
1046.0,0.338746
1047.0,0.33872399999999997
1048.0,0.33870399999999995
1049.0,0.338696
1050.0,0.338693
1051.0,0.338696
1052.0,0.338708
1053.0,0.338735
1054.0,0.33877899999999994
1055.0,0.338832
1056.0,0.33888599999999997
1057.0,0.338936
1058.0,0.338983
1059.0,0.339032
1060.0,0.339086
1061.0,0.33914900000000003
1062.0,0.339221
1063.0,0.33929699999999996
1064.0,0.339373
1065.0,0.339446
1066.0,0.339519
1067.0,0.339591
1068.0,0.339659
1069.0,0.339721
1070.0,0.339776
1071.0,0.33982999999999997
1072.0,0.339889
1073.0,0.339951
1074.0,0.340015
1075.0,0.34008499999999997
1076.0,0.340167
1077.0,0.34027
1078.0,0.340391
1079.0,0.34051299999999995
1080.0,0.340617
1081.0,0.34068800000000005
1082.0,0.340738
1083.0,0.340797
1084.0,0.340893
1085.0,0.341032
1086.0,0.34119900000000003
1087.0,0.341383
1088.0,0.341573
1089.0,0.341782
1090.0,0.34200400000000003
1091.0,0.342221
1092.0,0.342416
1093.0,0.34259300000000004
1094.0,0.34275799999999995
1095.0,0.342913
1096.0,0.343063
1097.0,0.3432
1098.0,0.343329
1099.0,0.343458
1100.0,0.343591
1101.0,0.343727
1102.0,0.343864
1103.0,0.344002
1104.0,0.344141
1105.0,0.344277
1106.0,0.344416
1107.0,0.34456699999999996
1108.0,0.344738
1109.0,0.344932
1110.0,0.345133
1111.0,0.345327
1112.0,0.345502
1113.0,0.34566600000000003
1114.0,0.345824
1115.0,0.345978
1116.0,0.346128
1117.0,0.346271
1118.0,0.346413
1119.0,0.346558
1120.0,0.34671199999999996
1121.0,0.346873
1122.0,0.347029
1123.0,0.347169
1124.0,0.34728499999999995
1125.0,0.347385
1126.0,0.34748199999999996
1127.0,0.347591
1128.0,0.347712
1129.0,0.347838
1130.0,0.34797199999999995
1131.0,0.348118
1132.0,0.348277
1133.0,0.348446
1134.0,0.348619
1135.0,0.348791
1136.0,0.34896099999999997
1137.0,0.34913299999999997
1138.0,0.34930700000000003
1139.0,0.34948300000000004
1140.0,0.34967
1141.0,0.34985700000000003
1142.0,0.35003
1143.0,0.35017600000000004
1144.0,0.350291
1145.0,0.350394
1146.0,0.350505
1147.0,0.35064100000000004
1148.0,0.35079099999999996
1149.0,0.350951
1150.0,0.351115
1151.0,0.351287
1152.0,0.35147300000000004
1153.0,0.35165599999999997
1154.0,0.351818
1155.0,0.35194000000000003
1156.0,0.352031
1157.0,0.352113
1158.0,0.35220999999999997
1159.0,0.352328
1160.0,0.352455
1161.0,0.35259500000000005
1162.0,0.35275
1163.0,0.352928
1164.0,0.353124
1165.0,0.353327
1166.0,0.353524
1167.0,0.353721
1168.0,0.353918
1169.0,0.354109
1170.0,0.35428899999999997
1171.0,0.354454
1172.0,0.35461
1173.0,0.354769
1174.0,0.35494
1175.0,0.35513300000000003
1176.0,0.35532800000000003
1177.0,0.35550400000000004
1178.0,0.355638
1179.0,0.35572699999999996
1180.0,0.355798
1181.0,0.355879
1182.0,0.355985
1183.0,0.356101
1184.0,0.35623
1185.0,0.356378
1186.0,0.356559
1187.0,0.356773
1188.0,0.356992
1189.0,0.357183
1190.0,0.357326
1191.0,0.35743899999999995
1192.0,0.357545
1193.0,0.357671
1194.0,0.35782899999999995
1195.0,0.358002
1196.0,0.358177
1197.0,0.358337
1198.0,0.358485
1199.0,0.358626
1200.0,0.358759
1201.0,0.358882
1202.0,0.358983
1203.0,0.359075
1204.0,0.359179
1205.0,0.359315
1206.0,0.359487
1207.0,0.359674
1208.0,0.359854
1209.0,0.36001
1210.0,0.360154
1211.0,0.36028799999999994
1212.0,0.360412
1213.0,0.360524
1214.0,0.360619
1215.0,0.36071
1216.0,0.360808
1217.0,0.36091500000000004
1218.0,0.361025
1219.0,0.36114199999999996
1220.0,0.36127299999999996
1221.0,0.361421
1222.0,0.361583
1223.0,0.361751
1224.0,0.361918
1225.0,0.36208599999999996
1226.0,0.362256
1227.0,0.36242800000000003
1228.0,0.3626
1229.0,0.36276800000000003
1230.0,0.362938
1231.0,0.363114
1232.0,0.363305
1233.0,0.363514
1234.0,0.36373
1235.0,0.363941
1236.0,0.364139
1237.0,0.364332
1238.0,0.36451700000000004
1239.0,0.364685
1240.0,0.364828
1241.0,0.364949
1242.0,0.365058
1243.0,0.365166
1244.0,0.365278
1245.0,0.365385
1246.0,0.365494
1247.0,0.36560899999999996
1248.0,0.36572899999999997
1249.0,0.365852
1250.0,0.365981
1251.0,0.36611499999999997
1252.0,0.366257
1253.0,0.366404
1254.0,0.366555
1255.0,0.366709
1256.0,0.366871
1257.0,0.367034
1258.0,0.36719499999999994
1259.0,0.367348
1260.0,0.36749899999999996
1261.0,0.367645
1262.0,0.367776
1263.0,0.36788699999999996
1264.0,0.367979
1265.0,0.368061
1266.0,0.36814199999999997
1267.0,0.36822000000000005
1268.0,0.36829
1269.0,0.368365
1270.0,0.36845799999999995
1271.0,0.36857500000000004
1272.0,0.368707
1273.0,0.36884900000000004
1274.0,0.368996
1275.0,0.369151
1276.0,0.369314
1277.0,0.369476
1278.0,0.36963
1279.0,0.369771
1280.0,0.36991100000000005
1281.0,0.37006500000000003
1282.0,0.37024799999999997
1283.0,0.37046
1284.0,0.37068199999999996
1285.0,0.370892
1286.0,0.371079
1287.0,0.371256
1288.0,0.371418
1289.0,0.371557
1290.0,0.371661
1291.0,0.371734
1292.0,0.37180199999999997
1293.0,0.37189
1294.0,0.372006
1295.0,0.372134
1296.0,0.372265
1297.0,0.372389
1298.0,0.372513
1299.0,0.372635
1300.0,0.372744
1301.0,0.37282499999999996
1302.0,0.37286499999999995
1303.0,0.37289700000000003
1304.0,0.37296100000000004
1305.0,0.37309
1306.0,0.373271
1307.0,0.373482
1308.0,0.3737
1309.0,0.373921
1310.0,0.37416200000000005
1311.0,0.37439900000000004
1312.0,0.37461
1313.0,0.374786
1314.0,0.37494
1315.0,0.375081
1316.0,0.37522
1317.0,0.37534799999999996
1318.0,0.375469
1319.0,0.375593
1320.0,0.375729
1321.0,0.37588
1322.0,0.376036
1323.0,0.376184
1324.0,0.37632
1325.0,0.376455
1326.0,0.376576
1327.0,0.37666499999999997
1328.0,0.37670200000000004
1329.0,0.376693
1330.0,0.376672
1331.0,0.37667
1332.0,0.37668999999999997
1333.0,0.376718
1334.0,0.37676699999999996
1335.0,0.376851
1336.0,0.37697800000000004
1337.0,0.37713599999999997
1338.0,0.37730600000000003
1339.0,0.377476
1340.0,0.37766
1341.0,0.377849
1342.0,0.378027
1343.0,0.37817999999999996
1344.0,0.37831499999999996
1345.0,0.37843899999999997
1346.0,0.378559
1347.0,0.378677
1348.0,0.37878799999999996
1349.0,0.378899
1350.0,0.379017
1351.0,0.379144
1352.0,0.37927700000000003
1353.0,0.379409
1354.0,0.37953499999999996
1355.0,0.379656
1356.0,0.37977299999999997
1357.0,0.37988900000000003
1358.0,0.38000700000000004
1359.0,0.380124
1360.0,0.380241
1361.0,0.380357
1362.0,0.380471
1363.0,0.380587
1364.0,0.38069899999999995
1365.0,0.380802
1366.0,0.38089399999999995
1367.0,0.380978
1368.0,0.381056
1369.0,0.38112900000000005
1370.0,0.381195
1371.0,0.381255
1372.0,0.381315
1373.0,0.381378
1374.0,0.381449
1375.0,0.381518
1376.0,0.381576
1377.0,0.381615
1378.0,0.38164000000000003
1379.0,0.381653
1380.0,0.381653
1381.0,0.38164000000000003
1382.0,0.381611
1383.0,0.381575
1384.0,0.38154000000000005
1385.0,0.381517
1386.0,0.38149500000000003
1387.0,0.381458
1388.0,0.38138800000000006
1389.0,0.38128999999999996
1390.0,0.38116900000000004
1391.0,0.38102400000000003
1392.0,0.380847
1393.0,0.380609
1394.0,0.38036499999999995
1395.0,0.380181
1396.0,0.3801
1397.0,0.380088
1398.0,0.380119
1399.0,0.38016399999999995
1400.0,0.380241
1401.0,0.380352
1402.0,0.38045
1403.0,0.380489
1404.0,0.38046599999999997
1405.0,0.38040999999999997
1406.0,0.38034599999999996
1407.0,0.380291
1408.0,0.38021900000000003
1409.0,0.380155
1410.0,0.380133
1411.0,0.38018599999999997
1412.0,0.380296
1413.0,0.380427
1414.0,0.38054099999999996
1415.0,0.38063
1416.0,0.380713
1417.0,0.380784
1418.0,0.38083799999999995
1419.0,0.380866
1420.0,0.38088099999999997
1421.0,0.380902
1422.0,0.380943
1423.0,0.380998
1424.0,0.381062
1425.0,0.381135
1426.0,0.38121499999999997
1427.0,0.38130000000000003
1428.0,0.381399
1429.0,0.381518
1430.0,0.381674
1431.0,0.38185699999999995
1432.0,0.38203600000000004
1433.0,0.38218
1434.0,0.382288
1435.0,0.38237699999999997
1436.0,0.38246699999999995
1437.0,0.38256700000000005
1438.0,0.382668
1439.0,0.382774
1440.0,0.382891
1441.0,0.383025
1442.0,0.38317599999999996
1443.0,0.38333
1444.0,0.383478
1445.0,0.383613
1446.0,0.383743
1447.0,0.383879
1448.0,0.384029
1449.0,0.384192
1450.0,0.384364
1451.0,0.384542
1452.0,0.384726
1453.0,0.384917
1454.0,0.385113
1455.0,0.385311
1456.0,0.38552
1457.0,0.38573999999999997
1458.0,0.385943
1459.0,0.386098
1460.0,0.386193
1461.0,0.386253
1462.0,0.38630499999999995
1463.0,0.38637
1464.0,0.38643
1465.0,0.386494
1466.0,0.38657400000000003
1467.0,0.386683
1468.0,0.386812
1469.0,0.38695300000000005
1470.0,0.38709400000000005
1471.0,0.38723399999999997
1472.0,0.38737699999999997
1473.0,0.38752499999999995
1474.0,0.387676
1475.0,0.387826
1476.0,0.38798
1477.0,0.388152
1478.0,0.38835000000000003
1479.0,0.388574
1480.0,0.388812
1481.0,0.38905500000000004
1482.0,0.389311
1483.0,0.389582
1484.0,0.389839
1485.0,0.390053
1486.0,0.39020499999999997
1487.0,0.390326
1488.0,0.390456
1489.0,0.390633
1490.0,0.390845
1491.0,0.391074
1492.0,0.39130299999999996
1493.0,0.391532
1494.0,0.391772
1495.0,0.392
1496.0,0.392194
1497.0,0.39234600000000003
1498.0,0.39246899999999996
1499.0,0.392576
1500.0,0.392676
1501.0,0.392756
1502.0,0.392827
1503.0,0.392905
1504.0,0.39299500000000004
1505.0,0.393082
1506.0,0.39319000000000004
1507.0,0.393345
1508.0,0.393572
1509.0,0.39385
1510.0,0.39413600000000004
1511.0,0.394392
1512.0,0.39463000000000004
1513.0,0.394855
1514.0,0.39506399999999997
1515.0,0.39525
1516.0,0.39541600000000005
1517.0,0.39556600000000003
1518.0,0.39570099999999997
1519.0,0.395826
1520.0,0.395938
1521.0,0.39602899999999996
1522.0,0.39609099999999997
1523.0,0.39610300000000004
1524.0,0.396093
1525.0,0.396107
1526.0,0.396179
1527.0,0.396299
1528.0,0.39643900000000004
1529.0,0.39657400000000004
1530.0,0.39670099999999997
1531.0,0.396832
1532.0,0.396949
1533.0,0.39703299999999997
1534.0,0.397081
1535.0,0.397108
1536.0,0.39712899999999995
1537.0,0.397157
1538.0,0.397181
1539.0,0.39720500000000003
1540.0,0.397233
1541.0,0.397264
1542.0,0.397296
1543.0,0.39734
1544.0,0.397411
1545.0,0.397515
1546.0,0.397637
1547.0,0.39775799999999994
1548.0,0.39786
1549.0,0.397953
1550.0,0.398043
1551.0,0.39813899999999997
1552.0,0.398241
1553.0,0.39834800000000004
1554.0,0.398459
1555.0,0.398579
1556.0,0.398717
1557.0,0.39886000000000005
1558.0,0.398986
1559.0,0.399071
1560.0,0.39911700000000006
1561.0,0.399154
1562.0,0.39921300000000004
1563.0,0.399301
1564.0,0.399405
1565.0,0.399525
1566.0,0.399663
1567.0,0.399839
1568.0,0.400028
1569.0,0.400193
1570.0,0.4003
1571.0,0.40035899999999996
1572.0,0.40041
1573.0,0.40049300000000004
1574.0,0.400622
1575.0,0.400777
1576.0,0.40094499999999994
1577.0,0.40112000000000003
1578.0,0.40131999999999995
1579.0,0.401524
1580.0,0.4017
1581.0,0.401829
1582.0,0.401926
1583.0,0.40199199999999996
1584.0,0.402025
1585.0,0.402005
1586.0,0.401948
1587.0,0.401896
1588.0,0.401883
1589.0,0.401887
1590.0,0.40191000000000004
1591.0,0.401965
1592.0,0.402077
1593.0,0.40224400000000005
1594.0,0.40240499999999996
1595.0,0.40249899999999994
1596.0,0.402511
1597.0,0.40247999999999995
1598.0,0.40244199999999997
1599.0,0.402418
1600.0,0.40238300000000005
1601.0,0.402361
1602.0,0.40237900000000004
1603.0,0.40246000000000004
1604.0,0.402584
1605.0,0.402716
1606.0,0.402823
1607.0,0.40291499999999997
1608.0,0.402999
1609.0,0.40307099999999996
1610.0,0.403125
1611.0,0.403161
1612.0,0.403192
1613.0,0.40323099999999995
1614.0,0.40327599999999997
1615.0,0.40332500000000004
1616.0,0.403383
1617.0,0.403457
1618.0,0.40354599999999996
1619.0,0.403645
1620.0,0.40374499999999997
1621.0,0.403845
1622.0,0.40395000000000003
1623.0,0.40405
1624.0,0.40413899999999997
1625.0,0.40421300000000004
1626.0,0.40428
1627.0,0.40435000000000004
1628.0,0.404435
1629.0,0.404535
1630.0,0.40462899999999996
1631.0,0.404696
1632.0,0.40472400000000003
1633.0,0.40473
1634.0,0.404734
1635.0,0.404752
1636.0,0.404773
1637.0,0.404801
1638.0,0.40484200000000004
1639.0,0.40490299999999996
1640.0,0.40497900000000003
1641.0,0.40506
1642.0,0.405132
1643.0,0.405194
