Sample ID,4_Watchet_Bay_00001
576.0,0.327472
577.0,0.32768200000000003
578.0,0.32784599999999997
579.0,0.328069
580.0,0.32829200000000003
581.0,0.32838700000000004
582.0,0.32856
583.0,0.32874699999999996
584.0,0.32888199999999995
585.0,0.32900399999999996
586.0,0.32915300000000003
587.0,0.329328
588.0,0.32937399999999994
589.0,0.329439
590.0,0.32954700000000003
591.0,0.32966900000000005
592.0,0.329745
593.0,0.329812
594.0,0.32992400000000005
595.0,0.329994
596.0,0.330057
597.0,0.330133
598.0,0.33016199999999996
599.0,0.33015900000000004
600.0,0.330152
601.0,0.330214
602.0,0.330252
603.0,0.33028599999999997
604.0,0.330368
605.0,0.330387
606.0,0.330396
607.0,0.330427
608.0,0.330402
609.0,0.330321
610.0,0.33022399999999996
611.0,0.330231
612.0,0.330231
613.0,0.330244
614.0,0.330304
615.0,0.330341
616.0,0.330328
617.0,0.330264
618.0,0.330244
619.0,0.33014899999999997
620.0,0.330019
621.0,0.32998600000000006
622.0,0.32994999999999997
623.0,0.32990499999999995
624.0,0.329853
625.0,0.3298
626.0,0.329712
627.0,0.32960700000000004
628.0,0.329569
629.0,0.329567
630.0,0.329553
631.0,0.329483
632.0,0.329449
633.0,0.32947200000000004
634.0,0.32953899999999997
635.0,0.329505
636.0,0.329452
637.0,0.32939100000000004
638.0,0.329321
639.0,0.329232
640.0,0.32915
641.0,0.329086
642.0,0.329022
643.0,0.328954
644.0,0.328902
645.0,0.328898
646.0,0.32887500000000003
647.0,0.32883
648.0,0.32876399999999995
649.0,0.32870699999999997
650.0,0.328634
651.0,0.328554
652.0,0.328483
653.0,0.32850999999999997
654.0,0.328465
655.0,0.32832
656.0,0.32821100000000003
657.0,0.328127
658.0,0.32807699999999995
659.0,0.328065
660.0,0.328021
661.0,0.32796
662.0,0.32790199999999997
663.0,0.327901
664.0,0.327889
665.0,0.327881
666.0,0.32787
667.0,0.327714
668.0,0.327646
669.0,0.32765099999999997
670.0,0.32764299999999996
671.0,0.327573
672.0,0.32749
673.0,0.32743099999999997
674.0,0.327437
675.0,0.32746899999999995
676.0,0.327517
677.0,0.327574
678.0,0.327614
679.0,0.32764899999999997
680.0,0.327672
681.0,0.327673
682.0,0.32769
683.0,0.327658
684.0,0.327586
685.0,0.32756100000000005
686.0,0.32756300000000005
687.0,0.327571
688.0,0.32756599999999997
689.0,0.327502
690.0,0.32746699999999995
691.0,0.327436
692.0,0.327376
693.0,0.32740499999999995
694.0,0.327435
695.0,0.327457
696.0,0.327504
697.0,0.32752400000000004
698.0,0.327594
699.0,0.327697
700.0,0.327747
701.0,0.327831
702.0,0.327911
703.0,0.32799100000000003
704.0,0.328087
705.0,0.328143
706.0,0.328208
707.0,0.328304
708.0,0.328341
709.0,0.32841299999999995
710.0,0.32845199999999997
711.0,0.32842
712.0,0.328429
713.0,0.32847299999999996
714.0,0.328502
715.0,0.32848900000000003
716.0,0.328623
717.0,0.328752
718.0,0.328888
719.0,0.32905500000000004
720.0,0.329183
721.0,0.329403
722.0,0.329694
723.0,0.32996400000000004
724.0,0.33004199999999995
725.0,0.33008699999999996
726.0,0.330175
727.0,0.33037
728.0,0.330764
729.0,0.330978
730.0,0.33114899999999997
731.0,0.33143999999999996
732.0,0.331691
733.0,0.331938
734.0,0.332147
735.0,0.332294
736.0,0.332363
737.0,0.332569
738.0,0.33279899999999996
739.0,0.33297699999999997
740.0,0.33322
741.0,0.333628
742.0,0.333991
743.0,0.334277
744.0,0.334678
745.0,0.33494799999999997
746.0,0.335254
747.0,0.33561599999999997
748.0,0.335898
749.0,0.33622100000000005
750.0,0.33653
751.0,0.336832
752.0,0.337138
753.0,0.337339
754.0,0.33753900000000003
755.0,0.33777
756.0,0.338055
757.0,0.33841299999999996
758.0,0.338756
759.0,0.339082
760.0,0.33941699999999997
761.0,0.33980699999999997
762.0,0.34009
763.0,0.340396
764.0,0.34074899999999997
765.0,0.34112499999999996
766.0,0.34149
767.0,0.34200800000000003
768.0,0.34242400000000006
769.0,0.34271700000000005
770.0,0.343182
771.0,0.343691
772.0,0.344046
773.0,0.344315
774.0,0.344657
775.0,0.345084
776.0,0.345468
777.0,0.345788
778.0,0.346053
779.0,0.34630099999999997
780.0,0.346623
781.0,0.346986
782.0,0.34731
783.0,0.347596
784.0,0.34805100000000005
785.0,0.34850200000000003
786.0,0.348854
787.0,0.34914
788.0,0.34942999999999996
789.0,0.349686
790.0,0.350122
791.0,0.35055100000000006
792.0,0.350897
793.0,0.351229
794.0,0.351717
795.0,0.352028
796.0,0.35223
797.0,0.352441
798.0,0.352748
799.0,0.352971
800.0,0.353272
801.0,0.35356099999999996
802.0,0.353804
803.0,0.354023
804.0,0.35414900000000005
805.0,0.354395
806.0,0.35465800000000003
807.0,0.354926
808.0,0.355243
809.0,0.35546500000000003
810.0,0.35560600000000003
811.0,0.35570999999999997
812.0,0.355886
813.0,0.35619500000000004
814.0,0.356378
815.0,0.35651000000000005
816.0,0.35672400000000004
817.0,0.35688200000000003
818.0,0.356959
819.0,0.35721899999999995
820.0,0.357328
821.0,0.35759599999999997
822.0,0.357797
823.0,0.357894
824.0,0.35801299999999997
825.0,0.35808
826.0,0.358197
827.0,0.358173
828.0,0.358133
829.0,0.35818
830.0,0.358298
831.0,0.358185
832.0,0.35826399999999997
833.0,0.35840099999999997
834.0,0.358512
835.0,0.358584
836.0,0.358622
837.0,0.35871699999999995
838.0,0.358703
839.0,0.358773
840.0,0.358898
841.0,0.358943
842.0,0.35885300000000003
843.0,0.358705
844.0,0.358536
845.0,0.358632
846.0,0.35877000000000003
847.0,0.358802
848.0,0.35881399999999997
849.0,0.358948
850.0,0.358935
851.0,0.358738
852.0,0.358721
853.0,0.35882800000000004
854.0,0.35885300000000003
855.0,0.358823
856.0,0.359066
857.0,0.358876
858.0,0.35875500000000005
859.0,0.358732
860.0,0.358666
861.0,0.358487
862.0,0.35824599999999995
863.0,0.357964
864.0,0.358122
865.0,0.358188
866.0,0.358188
867.0,0.358201
868.0,0.358198
869.0,0.35814300000000004
870.0,0.358082
871.0,0.35802799999999996
872.0,0.358033
873.0,0.358061
874.0,0.358002
875.0,0.357863
876.0,0.35780999999999996
877.0,0.357959
878.0,0.35788899999999996
879.0,0.357844
880.0,0.35786999999999997
881.0,0.357775
882.0,0.357857
883.0,0.357902
884.0,0.357877
885.0,0.357986
886.0,0.357911
887.0,0.357853
888.0,0.35780500000000004
889.0,0.357825
890.0,0.357836
891.0,0.3578
892.0,0.35786900000000005
893.0,0.35800800000000005
894.0,0.35808
895.0,0.358193
896.0,0.35824
897.0,0.358377
898.0,0.35843899999999995
899.0,0.35875799999999997
900.0,0.35885399999999995
901.0,0.358708
902.0,0.358603
903.0,0.358701
904.0,0.358703
905.0,0.358525
906.0,0.35864199999999996
907.0,0.358752
908.0,0.358861
909.0,0.358977
910.0,0.359276
911.0,0.359341
912.0,0.35941
913.0,0.359383
914.0,0.35956299999999997
915.0,0.35971
916.0,0.35985500000000004
917.0,0.359927
918.0,0.36005299999999996
919.0,0.360282
920.0,0.360259
921.0,0.36027299999999995
922.0,0.360298
923.0,0.360456
924.0,0.360956
925.0,0.36098399999999997
926.0,0.361552
927.0,0.36200299999999996
928.0,0.361834
929.0,0.36200200000000005
930.0,0.362054
931.0,0.362348
932.0,0.36255200000000004
933.0,0.36239899999999997
934.0,0.362818
935.0,0.362779
936.0,0.362879
937.0,0.36339799999999994
938.0,0.36359600000000003
939.0,0.363821
940.0,0.36385399999999996
941.0,0.36379
942.0,0.364085
943.0,0.364379
944.0,0.364475
945.0,0.364332
946.0,0.36438400000000004
947.0,0.364514
948.0,0.36452399999999996
949.0,0.364844
950.0,0.365049
951.0,0.365007
952.0,0.365038
953.0,0.36517099999999997
954.0,0.365165
955.0,0.36539299999999997
956.0,0.36552799999999996
957.0,0.366106
958.0,0.366281
959.0,0.366125
960.0,0.366552
961.0,0.36658499999999994
962.0,0.366802
963.0,0.367069
964.0,0.36673900000000004
965.0,0.36700099999999997
966.0,0.36737299999999995
967.0,0.367206
968.0,0.367489
969.0,0.367726
970.0,0.367875
971.0,0.368069
972.0,0.36790599999999996
973.0,0.368412
974.0,0.36870800000000004
975.0,0.368229
976.0,0.36856099999999997
977.0,0.368609
978.0,0.36972299999999997
979.0,0.36855200000000005
980.0,0.36906300000000003
981.0,0.369146
982.0,0.369488
983.0,0.369982
984.0,0.370474
985.0,0.370964
986.0,0.371452
987.0,0.37193800000000005
988.0,0.372421
989.0,0.37290300000000004
990.0,0.37338299999999996
991.0,0.37386
992.0,0.374336
993.0,0.374809
994.0,0.37528100000000003
995.0,0.375602
996.0,0.3757
997.0,0.37579799999999997
998.0,0.37589599999999995
999.0,0.37599400000000005
1000.0,0.37609200000000004
1001.0,0.37619
1002.0,0.37628799999999996
1003.0,0.37638800000000006
1004.0,0.37648600000000004
1005.0,0.37658200000000003
1006.0,0.376675
1007.0,0.376764
1008.0,0.376852
1009.0,0.376935
1010.0,0.377009
1011.0,0.377072
1012.0,0.377142
1013.0,0.377235
1014.0,0.37736800000000004
1015.0,0.37753
1016.0,0.37770000000000004
1017.0,0.377856
1018.0,0.378005
1019.0,0.37815600000000005
1020.0,0.378283
1021.0,0.378364
1022.0,0.37837600000000005
1023.0,0.378337
1024.0,0.378285
1025.0,0.378262
1026.0,0.37825699999999995
1027.0,0.37826099999999996
1028.0,0.378289
1029.0,0.37835599999999997
1030.0,0.378486
1031.0,0.378659
1032.0,0.37882899999999997
1033.0,0.378953
1034.0,0.37903
1035.0,0.37908000000000003
1036.0,0.379118
1037.0,0.379159
1038.0,0.37918999999999997
1039.0,0.379215
1040.0,0.379248
1041.0,0.379304
1042.0,0.379396
1043.0,0.379502
1044.0,0.37959200000000004
1045.0,0.379639
1046.0,0.379648
1047.0,0.37963299999999994
1048.0,0.37960900000000003
1049.0,0.379584
1050.0,0.379544
1051.0,0.379499
1052.0,0.37946399999999997
1053.0,0.37945
1054.0,0.37945500000000004
1055.0,0.37947000000000003
1056.0,0.37949
1057.0,0.379511
1058.0,0.379538
1059.0,0.379568
1060.0,0.37959600000000004
1061.0,0.379622
1062.0,0.379646
1063.0,0.37967
1064.0,0.37969
1065.0,0.379705
1066.0,0.379716
1067.0,0.379725
1068.0,0.379737
1069.0,0.37975299999999995
1070.0,0.37977200000000005
1071.0,0.37979300000000005
1072.0,0.37981699999999996
1073.0,0.379846
1074.0,0.379878
1075.0,0.379913
1076.0,0.37994799999999995
1077.0,0.379982
1078.0,0.380016
1079.0,0.380052
1080.0,0.380092
1081.0,0.38012599999999996
1082.0,0.380156
1083.0,0.38020400000000004
1084.0,0.38029
1085.0,0.38043
1086.0,0.380606
1087.0,0.38079
1088.0,0.380955
1089.0,0.38110900000000003
1090.0,0.381257
1091.0,0.381394
1092.0,0.381514
1093.0,0.381618
1094.0,0.381709
1095.0,0.381787
1096.0,0.381849
1097.0,0.381883
1098.0,0.381903
1099.0,0.381932
1100.0,0.38199399999999994
1101.0,0.382081
1102.0,0.382184
1103.0,0.3823
1104.0,0.382425
1105.0,0.38256700000000005
1106.0,0.382718
1107.0,0.38286499999999996
1108.0,0.38299700000000003
1109.0,0.383116
1110.0,0.383234
1111.0,0.383358
1112.0,0.383497
1113.0,0.383645
1114.0,0.38380000000000003
1115.0,0.383959
1116.0,0.384125
1117.0,0.384301
1118.0,0.38447699999999996
1119.0,0.384643
1120.0,0.384801
1121.0,0.384956
1122.0,0.385098
1123.0,0.38521900000000003
1124.0,0.38530099999999995
1125.0,0.38535600000000003
1126.0,0.385413
1127.0,0.385505
1128.0,0.38563499999999995
1129.0,0.385789
1130.0,0.38595799999999997
1131.0,0.386137
1132.0,0.386331
1133.0,0.386539
1134.0,0.38675
1135.0,0.38695599999999997
1136.0,0.387166
1137.0,0.387376
1138.0,0.387575
1139.0,0.387752
1140.0,0.387913
1141.0,0.388059
1142.0,0.388187
1143.0,0.38829099999999994
1144.0,0.38836
1145.0,0.388416
1146.0,0.388486
1147.0,0.38858899999999996
1148.0,0.388713
1149.0,0.388852
1150.0,0.38900399999999996
1151.0,0.389171
1152.0,0.38936
1153.0,0.38955599999999996
1154.0,0.38974200000000003
1155.0,0.38991
1156.0,0.39006599999999997
1157.0,0.39021900000000004
1158.0,0.390372
1159.0,0.390521
1160.0,0.390663
1161.0,0.39081699999999997
1162.0,0.391002
1163.0,0.391233
1164.0,0.39149500000000004
1165.0,0.39177
1166.0,0.39204
1167.0,0.39231499999999997
1168.0,0.392593
1169.0,0.392864
1170.0,0.39311599999999997
1171.0,0.39335099999999995
1172.0,0.393574
1173.0,0.393787
1174.0,0.39399
1175.0,0.394184
1176.0,0.394367
1177.0,0.394541
1178.0,0.3947
1179.0,0.39482999999999996
1180.0,0.39495800000000003
1181.0,0.395117
1182.0,0.395327
1183.0,0.39557000000000003
1184.0,0.395845
1185.0,0.396151
1186.0,0.39650399999999997
1187.0,0.39690800000000004
1188.0,0.39732300000000004
1189.0,0.397709
1190.0,0.398044
1191.0,0.39834899999999995
1192.0,0.39864499999999997
1193.0,0.398951
1194.0,0.39927799999999997
1195.0,0.399613
1196.0,0.39994300000000005
1197.0,0.400255
1198.0,0.40055
1199.0,0.400833
1200.0,0.40110799999999996
1201.0,0.40137900000000004
1202.0,0.40163200000000004
1203.0,0.401879
1204.0,0.402141
1205.0,0.402438
1206.0,0.402774
1207.0,0.403127
1208.0,0.403478
1209.0,0.40381
1210.0,0.404133
1211.0,0.40445099999999995
1212.0,0.404762
1213.0,0.405064
1214.0,0.40535200000000005
1215.0,0.40563899999999997
1216.0,0.405941
1217.0,0.406266
1218.0,0.406605
1219.0,0.40695099999999995
1220.0,0.407293
1221.0,0.407635
1222.0,0.407979
1223.0,0.408315
1224.0,0.408635
1225.0,0.40893300000000005
1226.0,0.40921599999999997
1227.0,0.40949199999999997
1228.0,0.40976599999999996
1229.0,0.410028
1230.0,0.410286
1231.0,0.410553
1232.0,0.41084200000000004
1233.0,0.411151
1234.0,0.411472
1235.0,0.411804
1236.0,0.412142
1237.0,0.412488
1238.0,0.412844
1239.0,0.41320999999999997
1240.0,0.413589
1241.0,0.41398
1242.0,0.414381
1243.0,0.414792
1244.0,0.41522
1245.0,0.41566600000000004
1246.0,0.416107
1247.0,0.416522
1248.0,0.416901
1249.0,0.417258
1250.0,0.417611
1251.0,0.417976
1252.0,0.418353
1253.0,0.41873399999999994
1254.0,0.41911299999999996
1255.0,0.41948799999999997
1256.0,0.419868
1257.0,0.420243
1258.0,0.420597
1259.0,0.420916
1260.0,0.421201
1261.0,0.421464
1262.0,0.421718
1263.0,0.42196399999999995
1264.0,0.422188
1265.0,0.42241599999999996
1266.0,0.422676
1267.0,0.42298
1268.0,0.423314
1269.0,0.42367
1270.0,0.424043
1271.0,0.42444499999999996
1272.0,0.42487400000000003
1273.0,0.425301
1274.0,0.425698
1275.0,0.42606499999999997
1276.0,0.426413
1277.0,0.42675199999999996
1278.0,0.427085
1279.0,0.42741100000000004
1280.0,0.427729
1281.0,0.42804200000000003
1282.0,0.428354
1283.0,0.428665
1284.0,0.42896999999999996
1285.0,0.42926299999999995
1286.0,0.42953899999999995
1287.0,0.429802
1288.0,0.43005299999999996
1289.0,0.430291
1290.0,0.43050199999999994
1291.0,0.430687
1292.0,0.430884
1293.0,0.43113100000000004
1294.0,0.431434
1295.0,0.431775
1296.0,0.432145
1297.0,0.432539
1298.0,0.43298000000000003
1299.0,0.433447
1300.0,0.433898
1301.0,0.43430300000000005
1302.0,0.43467300000000003
1303.0,0.435022
1304.0,0.435359
1305.0,0.435689
1306.0,0.436002
1307.0,0.43630800000000003
1308.0,0.436618
1309.0,0.43693899999999997
1310.0,0.437263
1311.0,0.437592
1312.0,0.437926
1313.0,0.438277
1314.0,0.438638
1315.0,0.43898899999999996
1316.0,0.43931
1317.0,0.4396
1318.0,0.439869
1319.0,0.440122
1320.0,0.440364
1321.0,0.440585
1322.0,0.440794
1323.0,0.44100700000000004
1324.0,0.44124
1325.0,0.44148899999999996
1326.0,0.44173900000000005
1327.0,0.441973
1328.0,0.442179
1329.0,0.442363
1330.0,0.44254
1331.0,0.44272100000000003
1332.0,0.44289900000000004
1333.0,0.443072
1334.0,0.443263
1335.0,0.443496
1336.0,0.443777
1337.0,0.44409
1338.0,0.444418
1339.0,0.444749
1340.0,0.445103
1341.0,0.44546199999999997
1342.0,0.44579799999999997
1343.0,0.44608899999999996
1344.0,0.44634999999999997
1345.0,0.446584
1346.0,0.446793
1347.0,0.446973
1348.0,0.447119
1349.0,0.44725099999999995
1350.0,0.44738500000000003
1351.0,0.44751399999999997
1352.0,0.447637
1353.0,0.447773
1354.0,0.44793999999999995
1355.0,0.448147
1356.0,0.44837400000000005
1357.0,0.448594
1358.0,0.44878599999999996
1359.0,0.448964
1360.0,0.44912799999999997
1361.0,0.44927300000000003
1362.0,0.44939300000000004
1363.0,0.449487
1364.0,0.449568
1365.0,0.449644
1366.0,0.449721
1367.0,0.44979399999999997
1368.0,0.449858
1369.0,0.449908
1370.0,0.44994799999999996
1371.0,0.449977
1372.0,0.449991
1373.0,0.449989
1374.0,0.449994
1375.0,0.449978
1376.0,0.449898
1377.0,0.44972900000000005
1378.0,0.4495
1379.0,0.44919600000000004
1380.0,0.448795
1381.0,0.448264
1382.0,0.447608
1383.0,0.44689300000000004
1384.0,0.44618800000000003
1385.0,0.44547400000000004
1386.0,0.44473999999999997
1387.0,0.444032
1388.0,0.44339100000000004
1389.0,0.442821
1390.0,0.44229399999999996
1391.0,0.441785
1392.0,0.44128
1393.0,0.44080800000000003
1394.0,0.44033700000000003
1395.0,0.439826
1396.0,0.439259
1397.0,0.438661
1398.0,0.438015
1399.0,0.437299
1400.0,0.43648899999999996
1401.0,0.435604
1402.0,0.434688
1403.0,0.433782
1404.0,0.432844
1405.0,0.43189999999999995
1406.0,0.431006
1407.0,0.430201
1408.0,0.429434
1409.0,0.428749
1410.0,0.428206
1411.0,0.427844
1412.0,0.42763199999999996
1413.0,0.427542
1414.0,0.42754800000000004
1415.0,0.427657
1416.0,0.427878
1417.0,0.42818100000000003
1418.0,0.428541
1419.0,0.42898200000000003
1420.0,0.429488
1421.0,0.430023
1422.0,0.43056300000000003
1423.0,0.431149
1424.0,0.43174100000000004
1425.0,0.43228700000000003
1426.0,0.43277
1427.0,0.43322000000000005
1428.0,0.433613
1429.0,0.43392200000000003
1430.0,0.434159
1431.0,0.434326
1432.0,0.43438499999999997
1433.0,0.434296
1434.0,0.434034
1435.0,0.433651
1436.0,0.433211
1437.0,0.432744
1438.0,0.432183
1439.0,0.43161099999999997
1440.0,0.431125
1441.0,0.430757
1442.0,0.430448
1443.0,0.430258
1444.0,0.430251
1445.0,0.430448
1446.0,0.43081200000000003
1447.0,0.43130899999999994
1448.0,0.431918
1449.0,0.43268799999999996
1450.0,0.433566
1451.0,0.434469
1452.0,0.43534399999999995
1453.0,0.436243
1454.0,0.437145
1455.0,0.438018
1456.0,0.43885599999999997
1457.0,0.43967500000000004
1458.0,0.44045900000000004
1459.0,0.441194
1460.0,0.44188299999999997
1461.0,0.442531
1462.0,0.443132
1463.0,0.443679
1464.0,0.444154
1465.0,0.44459499999999996
1466.0,0.445045
1467.0,0.445533
1468.0,0.446036
1469.0,0.446538
1470.0,0.447025
1471.0,0.44750599999999996
1472.0,0.44798000000000004
1473.0,0.448423
1474.0,0.44880600000000004
1475.0,0.449116
1476.0,0.449384
1477.0,0.449647
1478.0,0.449934
1479.0,0.450231
1480.0,0.450526
1481.0,0.450805
1482.0,0.45106999999999997
1483.0,0.45132599999999995
1484.0,0.45155999999999996
1485.0,0.45176
1486.0,0.45189100000000004
1487.0,0.45199199999999995
1488.0,0.452129
1489.0,0.452355
1490.0,0.452639
1491.0,0.45298
1492.0,0.453388
1493.0,0.45387500000000003
1494.0,0.45444
1495.0,0.455057
1496.0,0.45570099999999997
1497.0,0.456383
1498.0,0.457103
1499.0,0.45783700000000005
1500.0,0.45856499999999994
1501.0,0.45929299999999995
1502.0,0.460028
1503.0,0.46076999999999996
1504.0,0.461528
1505.0,0.46231099999999997
1506.0,0.463086
1507.0,0.463818
1508.0,0.464513
1509.0,0.46517899999999995
1510.0,0.46579099999999996
1511.0,0.466323
1512.0,0.466755
1513.0,0.467123
1514.0,0.46747700000000003
1515.0,0.467849
1516.0,0.46822
1517.0,0.468573
1518.0,0.468893
1519.0,0.469181
1520.0,0.46944
1521.0,0.46966299999999994
1522.0,0.469837
1523.0,0.469935
1524.0,0.469996
1525.0,0.470075
1526.0,0.470219
1527.0,0.47041200000000005
1528.0,0.47062
1529.0,0.470809
1530.0,0.470956
1531.0,0.471081
1532.0,0.471208
1533.0,0.471362
1534.0,0.47152099999999997
1535.0,0.471698
1536.0,0.47192100000000003
1537.0,0.472212
1538.0,0.472553
1539.0,0.472949
1540.0,0.473406
1541.0,0.473939
1542.0,0.47454300000000005
1543.0,0.475188
1544.0,0.47584400000000004
1545.0,0.476535
1546.0,0.477247
1547.0,0.47794899999999996
1548.0,0.47861600000000004
1549.0,0.479263
1550.0,0.47989600000000004
1551.0,0.480518
1552.0,0.481139
1553.0,0.481755
1554.0,0.48234299999999997
1555.0,0.48288200000000003
1556.0,0.483356
1557.0,0.483795
1558.0,0.48423499999999997
1559.0,0.48469999999999996
1560.0,0.485167
1561.0,0.48564599999999997
1562.0,0.48615200000000003
1563.0,0.4867
1564.0,0.48727800000000004
1565.0,0.487857
1566.0,0.488411
1567.0,0.48895299999999997
1568.0,0.48948
1569.0,0.489979
1570.0,0.490434
1571.0,0.490844
1572.0,0.49124
1573.0,0.491653
1574.0,0.49209600000000003
1575.0,0.49255000000000004
1576.0,0.49300600000000006
1577.0,0.49345100000000003
1578.0,0.493895
1579.0,0.494333
1580.0,0.494756
1581.0,0.495164
1582.0,0.495565
1583.0,0.49594
1584.0,0.496269
1585.0,0.49652500000000005
1586.0,0.496735
1587.0,0.49695300000000003
1588.0,0.49722099999999997
1589.0,0.497508
1590.0,0.497823
1591.0,0.498185
1592.0,0.498635
1593.0,0.49917
1594.0,0.499694
1595.0,0.500109
1596.0,0.5003920000000001
1597.0,0.500603
1598.0,0.500806
1599.0,0.50104
1600.0,0.501266
1601.0,0.501509
1602.0,0.501803
1603.0,0.5021650000000001
1604.0,0.5025759999999999
1605.0,0.503014
1606.0,0.5034620000000001
1607.0,0.503946
1608.0,0.504445
1609.0,0.504919
1610.0,0.50534
1611.0,0.505722
1612.0,0.506086
1613.0,0.506446
1614.0,0.506798
1615.0,0.50714
1616.0,0.507489
1617.0,0.50786
1618.0,0.5082650000000001
1619.0,0.508668
1620.0,0.5090330000000001
1621.0,0.509327
1622.0,0.509572
1623.0,0.509816
1624.0,0.5101019999999999
1625.0,0.510423
1626.0,0.510765
1627.0,0.5111209999999999
1628.0,0.511495
1629.0,0.511895
1630.0,0.512293
